session_id,window_id,window_start_sec,window_end_sec,phase,investigation_zone,heart_rate_bpm,rr_mean_ms,rmssd_ms,sdnn_ms,muse_delta_rel,muse_theta_rel,muse_alpha_rel,muse_beta_rel,muse_gamma_rel,muse_accel_mean_g,muse_accel_peak_g,bodycam_motion_score,bodycam_light_change_score,audio_rms_dbfs,audio_peak_dbfs,audio_transient_count,temperature_c,humidity_pct,environmental_noise_db,polar_signal_quality,muse_signal_quality,bodycam_signal_quality,artifact_flag
SITE_12_P07_A,SITE_12_P07_A_W149,1480,1490,during,zone_d,76.3,786.0,46.6,69.4,0.28554,0.17681,0.29227,0.20012,0.04526,0.0666,0.2367,0.1305,0.066,-47.9,-35.3,0,17.9,46.9,37.3,0.9472,0.923,0.9777,False
SITE_12_P07_A,SITE_12_P07_A_W150,1490,1500,during,zone_d,78.7,762.1,27.3,43.9,0.29069,0.18984,0.24554,0.22128,0.05265,0.1292,0.3608,0.3925,0.065,-46.9,-29.7,1,17.9,48.2,42.4,0.914,0.8489,0.9772,False
SITE_12_P07_A,SITE_12_P07_A_W151,1500,1510,after,recovery_station,68.8,872.3,55.7,84.5,0.28814,0.2077,0.26678,0.18525,0.05213,0.0405,0.1529,0.044,0.0591,-49.0,-36.9,0,18.0,48.3,42.4,0.9939,1.0,0.9851,False
SITE_12_P07_A,SITE_12_P07_A_W152,1510,1520,after,recovery_station,67.9,883.7,39.6,66.4,0.27514,0.22809,0.25387,0.19468,0.04822,0.0652,0.1847,0.1264,0.0503,-46.0,-35.1,0,17.9,48.7,41.6,0.9352,0.9408,0.9738,False
SITE_12_P07_A,SITE_12_P07_A_W153,1520,1530,after,recovery_station,74.9,801.2,50.2,80.5,0.27938,0.2162,0.24465,0.20321,0.05656,0.0249,0.0742,0.0503,0.029,-46.4,-35.4,0,18.1,48.1,46.1,0.9381,0.9945,0.969,False
SITE_12_P07_A,SITE_12_P07_A_W154,1530,1540,after,recovery_station,72.5,827.6,53.9,83.1,0.30366,0.18618,0.25792,0.18131,0.07093,0.0183,0.0692,0.0424,0.0603,-45.0,-35.5,0,17.9,46.7,45.5,0.9519,1.0,0.9741,False
SITE_12_P07_A,SITE_12_P07_A_W155,1540,1550,after,recovery_station,72.9,822.7,50.9,77.9,0.28694,0.22203,0.24392,0.19223,0.05488,0.0444,0.1175,0.0455,0.0263,-43.8,-29.1,0,18.0,46.4,42.0,0.9632,0.9635,0.9827,False
SITE_12_P07_A,SITE_12_P07_A_W156,1550,1560,after,recovery_station,71.2,842.4,48.1,77.0,0.28649,0.2003,0.28729,0.17602,0.0499,0.0326,0.1397,0.0356,0.0502,-45.3,-31.1,0,17.7,46.3,48.7,0.9455,0.9796,0.9745,False
SITE_12_P07_A,SITE_12_P07_A_W157,1560,1570,after,recovery_station,71.5,839.1,35.5,53.1,0.29209,0.19838,0.23961,0.21493,0.05499,0.0462,0.146,0.0458,0.0188,-44.2,-33.9,0,17.8,46.9,45.6,0.9538,0.9281,0.9923,False
SITE_12_P07_A,SITE_12_P07_A_W158,1570,1580,after,recovery_station,68.2,880.1,45.2,60.9,0.2797,0.17977,0.28337,0.20314,0.05402,0.0463,0.1371,0.0626,0.0181,-47.9,-37.5,0,17.9,46.6,44.4,0.9765,0.9115,0.9933,False
SITE_12_P07_A,SITE_12_P07_A_W159,1580,1590,after,recovery_station,74.9,800.7,49.5,83.0,0.2808,0.21321,0.23058,0.22374,0.05167,0.0649,0.2407,0.123,0.0459,-46.7,-35.4,0,17.9,46.8,42.0,0.9621,0.9358,0.9773,False
SITE_12_P07_A,SITE_12_P07_A_W160,1590,1600,after,recovery_station,68.6,874.6,54.4,79.5,0.30959,0.18971,0.23625,0.20661,0.05785,0.0268,0.0964,0.0828,0.0857,-44.8,-32.0,0,18.2,46.4,46.9,0.9821,0.9461,0.9902,False
SITE_12_P07_A,SITE_12_P07_A_W161,1600,1610,after,recovery_station,66.1,908.3,46.1,66.0,0.30701,0.18427,0.23994,0.22132,0.04747,0.0236,0.065,0.0449,0.0186,-46.8,-37.5,0,18.4,46.4,46.2,0.9656,0.9184,0.9578,False
SITE_12_P07_A,SITE_12_P07_A_W162,1610,1620,after,recovery_station,66.7,899.7,44.7,74.3,0.29862,0.19638,0.24017,0.21885,0.04597,0.0248,0.0694,0.0143,0.0154,-44.0,-33.5,0,18.2,46.3,51.0,0.9445,0.9641,0.9674,False
SITE_12_P07_A,SITE_12_P07_A_W163,1620,1630,after,recovery_station,67.3,892.1,44.3,69.3,0.28326,0.19997,0.27275,0.18412,0.0599,0.0176,0.0564,0.0793,0.0521,-44.1,-34.4,0,18.2,46.5,45.9,0.9714,0.949,0.9746,False
SITE_12_P07_A,SITE_12_P07_A_W164,1630,1640,after,recovery_station,67.5,889.5,50.9,86.3,0.27136,0.22251,0.24413,0.20464,0.05736,0.0229,0.0595,0.0375,0.1275,-45.4,-33.1,0,18.3,46.9,46.4,0.9903,0.9563,0.9707,False
SITE_12_P07_A,SITE_12_P07_A_W165,1640,1650,after,recovery_station,66.6,901.1,45.7,75.1,0.29383,0.18489,0.2542,0.20527,0.06182,0.0297,0.1117,0.0358,0.027,-44.4,-30.1,0,18.1,46.9,42.8,0.9679,0.9656,0.9707,False
SITE_12_P07_A,SITE_12_P07_A_W166,1650,1660,after,recovery_station,68.5,875.6,46.6,73.9,0.28535,0.19218,0.24736,0.23011,0.04499,0.0271,0.1211,0.0369,0.0706,-49.4,-34.6,0,18.4,46.4,44.9,0.9353,0.9327,0.9858,False
SITE_12_P07_A,SITE_12_P07_A_W167,1660,1670,after,recovery_station,69.2,866.5,53.2,94.1,0.31589,0.18851,0.23376,0.20387,0.05797,0.0645,0.2513,0.1594,0.0449,-46.1,-32.1,0,18.8,46.6,46.2,0.9636,0.9298,0.9755,False
SITE_12_P07_A,SITE_12_P07_A_W168,1670,1680,after,recovery_station,65.1,921.9,54.4,87.1,0.28842,0.19424,0.25179,0.21319,0.05236,0.0301,0.1134,0.023,0.0447,-45.0,-34.6,0,18.6,46.5,44.4,0.9768,0.9082,0.967,False
SITE_12_P07_A,SITE_12_P07_A_W169,1680,1690,after,recovery_station,72.6,826.4,56.1,80.2,0.29074,0.212,0.24145,0.2066,0.04921,0.0611,0.1902,0.0956,0.0957,-47.9,-33.4,0,18.7,47.0,44.2,0.9783,0.9493,0.9882,False
SITE_12_P07_A,SITE_12_P07_A_W170,1690,1700,after,recovery_station,72.4,828.3,50.3,75.0,0.28726,0.19786,0.27479,0.19061,0.04948,0.0422,0.1399,0.0545,0.0263,-47.2,-32.4,0,18.6,46.4,41.3,0.9835,0.9246,0.9748,False
SITE_12_P07_A,SITE_12_P07_A_W171,1700,1710,after,recovery_station,70.0,857.6,53.4,84.2,0.28679,0.20447,0.25641,0.20477,0.04756,0.0262,0.082,0.0537,0.0692,-45.3,-32.4,0,18.3,45.9,42.9,0.9839,0.9113,0.9713,False
SITE_12_P07_A,SITE_12_P07_A_W172,1710,1720,after,recovery_station,68.1,880.6,50.9,75.1,0.3016,0.21445,0.26065,0.18644,0.03686,0.0176,0.0593,0.0461,0.0275,-45.2,-32.2,0,18.4,45.8,42.9,0.9342,0.8994,0.9699,False
SITE_12_P07_A,SITE_12_P07_A_W173,1720,1730,after,recovery_station,67.8,884.8,53.8,83.3,0.29435,0.22027,0.25597,0.18582,0.04359,0.0322,0.1234,0.1013,0.071,-45.1,-30.4,0,18.4,45.5,41.7,0.9481,0.972,0.9777,False
SITE_12_P07_A,SITE_12_P07_A_W174,1730,1740,after,recovery_station,69.6,862.2,52.5,90.9,0.3235,0.20684,0.24284,0.18245,0.04437,0.0415,0.1471,0.0695,0.1137,-48.0,-38.2,0,18.3,45.7,39.7,0.9713,0.9656,0.9809,False
SITE_12_P07_A,SITE_12_P07_A_W175,1740,1750,after,recovery_station,70.0,856.5,51.5,82.3,0.30901,0.20919,0.26469,0.17802,0.03908,0.0258,0.0651,0.0697,0.2151,-45.9,-33.3,0,18.2,46.0,44.3,0.975,0.9777,0.9684,False
SITE_12_P07_A,SITE_12_P07_A_W176,1750,1760,after,recovery_station,67.4,890.0,45.3,75.0,0.29906,0.20601,0.25896,0.19131,0.04467,0.032,0.0826,0.0587,0.005,-46.3,-37.0,0,18.1,46.4,46.0,0.9557,1.0,0.9717,False
SITE_12_P07_A,SITE_12_P07_A_W177,1760,1770,after,recovery_station,70.0,857.4,56.7,89.8,0.28108,0.20587,0.26244,0.20447,0.04614,0.0437,0.1347,0.0603,0.0317,-46.3,-32.4,0,18.3,46.7,40.8,0.9625,0.9368,0.9739,False
SITE_12_P07_A,SITE_12_P07_A_W178,1770,1780,after,recovery_station,66.2,906.7,54.6,86.8,0.30298,0.19627,0.2622,0.19457,0.04397,0.0637,0.2674,0.1758,0.0389,-44.4,-34.4,0,18.1,46.8,44.2,0.9446,0.9329,0.9716,False
SITE_12_P07_A,SITE_12_P07_A_W179,1780,1790,after,recovery_station,70.0,857.3,58.9,92.2,0.30579,0.22167,0.2369,0.19056,0.04508,0.0222,0.0691,0.0427,0.047,-43.3,-32.2,0,18.2,46.9,42.4,0.9897,0.9336,0.9787,False
SITE_12_P07_A,SITE_12_P07_A_W180,1790,1800,after,recovery_station,72.3,830.0,48.2,77.6,0.30806,0.20372,0.24281,0.19879,0.04663,0.0574,0.2349,0.1716,0.0265,-45.8,-32.0,0,18.1,47.2,44.8,0.931,0.9666,0.9766,False
SITE_12_P08_A,SITE_12_P08_A_W001,0,10,before,baseline_station,71.7,836.5,29.2,47.6,0.30405,0.20244,0.26239,0.18792,0.04321,0.0369,0.1027,0.0694,0.0184,-47.2,-32.3,0,17.4,48.9,38.9,0.9622,0.9952,0.9729,False
SITE_12_P08_A,SITE_12_P08_A_W002,10,20,before,baseline_station,69.9,857.9,39.0,57.7,0.28872,0.21967,0.27493,0.16368,0.053,0.0339,0.117,0.0596,0.02,-44.5,-29.8,0,17.4,48.6,41.5,0.9535,0.9525,0.9619,False
SITE_12_P08_A,SITE_12_P08_A_W003,20,30,before,baseline_station,70.8,847.4,32.3,51.4,0.29646,0.23846,0.22789,0.19057,0.04661,0.0391,0.1281,0.0554,0.0298,-46.1,-32.1,0,17.6,48.6,42.8,0.9383,0.9898,0.9935,False
SITE_12_P08_A,SITE_12_P08_A_W004,30,40,before,baseline_station,70.6,849.7,40.8,65.1,0.31388,0.19345,0.27051,0.17312,0.04903,0.0351,0.1523,0.0279,0.0262,-45.4,-34.3,0,17.6,48.1,41.6,0.9693,0.9368,0.9836,False
SITE_12_P08_A,SITE_12_P08_A_W005,40,50,before,baseline_station,72.0,832.9,28.4,47.1,0.3028,0.22021,0.23928,0.19162,0.04609,0.0633,0.2737,0.1567,0.0217,-46.3,-31.7,0,17.6,47.2,40.1,0.9366,0.895,0.981,False
SITE_12_P08_A,SITE_12_P08_A_W006,50,60,before,baseline_station,75.6,793.2,31.5,48.2,0.29128,0.21374,0.26026,0.18732,0.04741,0.0624,0.2317,0.1909,0.2518,-47.2,-32.9,0,17.8,47.3,38.2,0.947,0.9506,0.9843,False
SITE_12_P08_A,SITE_12_P08_A_W007,60,70,before,baseline_station,72.1,832.2,37.8,48.7,0.30625,0.1921,0.28461,0.16441,0.05262,0.0212,0.0908,0.0509,0.0314,-47.2,-38.0,0,17.7,47.6,39.1,0.9437,0.9408,0.9688,False
SITE_12_P08_A,SITE_12_P08_A_W008,70,80,before,baseline_station,76.6,783.2,30.2,48.2,0.29044,0.19647,0.27614,0.18341,0.05354,0.0673,0.2056,0.1817,0.0579,-45.1,-28.2,1,17.7,47.1,43.2,0.9509,0.9632,0.9708,False
SITE_12_P08_A,SITE_12_P08_A_W009,80,90,before,baseline_station,75.1,798.4,31.4,45.4,0.29888,0.19987,0.26477,0.17831,0.05817,0.0353,0.1455,0.0937,0.0231,-45.9,-35.4,0,17.8,47.8,40.0,0.9355,0.902,0.9722,False
SITE_12_P08_A,SITE_12_P08_A_W010,90,100,before,baseline_station,73.5,816.4,29.2,48.6,0.31022,0.19918,0.278,0.15504,0.05757,0.0353,0.0954,0.053,0.0533,-47.4,-34.6,0,17.4,47.7,41.6,0.9743,0.9048,0.9754,False
SITE_12_P08_A,SITE_12_P08_A_W011,100,110,before,baseline_station,68.9,870.6,28.8,43.5,0.35042,0.20333,0.22809,0.16236,0.05579,0.0142,0.0457,0.0613,0.0182,-47.1,-32.3,0,17.4,48.4,37.6,0.9494,0.922,0.966,False
SITE_12_P08_A,SITE_12_P08_A_W012,110,120,before,baseline_station,69.0,870.2,32.3,53.2,0.28237,0.24089,0.26379,0.15532,0.05764,0.0312,0.1342,0.0502,0.0636,-45.4,-33.0,0,17.3,47.7,43.0,0.9684,0.8997,0.9697,False
SITE_12_P08_A,SITE_12_P08_A_W013,120,130,before,baseline_station,69.5,862.9,43.7,72.4,0.31699,0.21315,0.23065,0.19475,0.04446,0.0283,0.1124,0.0303,0.0601,-46.7,-37.0,0,17.6,48.3,41.0,0.9496,1.0,0.9863,False
SITE_12_P08_A,SITE_12_P08_A_W014,130,140,before,baseline_station,64.9,924.7,45.0,71.4,0.28436,0.21265,0.26385,0.18592,0.05323,0.0444,0.1207,0.1079,0.0519,-46.5,-33.0,0,17.7,49.0,42.6,0.9541,0.971,0.9598,False
SITE_12_P08_A,SITE_12_P08_A_W015,140,150,before,baseline_station,68.1,881.7,26.7,45.6,0.28481,0.21595,0.25266,0.19535,0.05123,0.0435,0.1349,0.0927,0.0583,-44.8,-33.6,0,17.7,49.6,44.3,0.9476,0.9617,0.9905,False
SITE_12_P08_A,SITE_12_P08_A_W016,150,160,before,baseline_station,65.6,914.9,38.1,57.5,0.29455,0.19706,0.26035,0.19472,0.05331,0.0381,0.1589,0.0543,0.0785,-47.1,-36.1,0,17.4,49.8,40.2,0.9564,0.9674,0.9804,False
SITE_12_P08_A,SITE_12_P08_A_W017,160,170,before,baseline_station,69.3,865.9,54.4,84.7,0.28943,0.2202,0.24861,0.19389,0.04787,0.0114,0.0451,0.0203,0.2692,-46.1,-33.7,0,17.4,50.1,40.9,0.9585,0.9718,0.9908,False
SITE_12_P08_A,SITE_12_P08_A_W018,170,180,before,baseline_station,71.9,834.9,26.8,41.3,0.30579,0.18997,0.27642,0.17509,0.05274,0.0417,0.1614,0.0352,0.0301,-45.7,-35.8,0,17.5,49.7,44.0,0.9412,0.9231,0.9758,False
SITE_12_P08_A,SITE_12_P08_A_W019,180,190,before,baseline_station,74.3,807.5,28.1,45.7,0.28965,0.21131,0.28866,0.15524,0.05513,0.0596,0.164,0.1605,0.0087,-45.3,-35.4,0,17.7,50.0,45.2,0.9411,0.9449,0.9691,False
SITE_12_P08_A,SITE_12_P08_A_W020,190,200,before,baseline_station,67.1,893.7,36.3,53.2,0.25916,0.22268,0.28481,0.17928,0.05406,0.0779,0.2599,0.1836,0.0078,-45.4,-30.5,0,17.6,50.1,45.2,0.9805,0.9011,0.9775,False
SITE_12_P08_A,SITE_12_P08_A_W021,200,210,before,baseline_station,68.1,881.6,31.7,48.4,0.26111,0.24552,0.27179,0.17174,0.04984,0.0234,0.0659,0.0458,0.069,-47.6,-37.6,0,17.3,50.4,44.6,0.9626,0.9013,0.9908,False
SITE_12_P08_A,SITE_12_P08_A_W022,210,220,before,baseline_station,68.5,876.5,30.8,43.0,0.26905,0.20544,0.278,0.1939,0.05361,0.0312,0.1159,0.0232,0.0151,-46.7,-31.7,0,17.1,49.5,43.2,0.9715,0.9249,0.9831,False
SITE_12_P08_A,SITE_12_P08_A_W023,220,230,before,baseline_station,72.6,825.9,37.6,57.5,0.29201,0.22228,0.26506,0.17551,0.04514,0.0505,0.1939,0.1297,0.1018,-48.4,-35.1,0,17.1,48.8,43.8,0.9758,0.9353,1.0,False
SITE_12_P08_A,SITE_12_P08_A_W024,230,240,before,baseline_station,74.7,803.4,34.9,61.4,0.29283,0.19953,0.27661,0.17611,0.05494,0.0489,0.1713,0.1654,0.0832,-46.5,-34.5,0,17.2,49.1,40.8,0.9447,0.9471,0.9918,False
SITE_12_P08_A,SITE_12_P08_A_W025,240,250,before,baseline_station,70.4,852.7,37.8,60.0,0.30334,0.22311,0.25645,0.16684,0.05027,0.0544,0.1598,0.1319,0.1114,-44.3,-30.5,0,17.1,48.1,40.9,0.9677,0.9106,0.9713,False
SITE_12_P08_A,SITE_12_P08_A_W026,250,260,before,baseline_station,70.5,851.6,40.6,67.2,0.30179,0.19512,0.26436,0.18371,0.05502,0.0649,0.1917,0.1679,0.0513,-46.7,-36.5,0,17.3,48.4,41.1,0.9698,0.9145,0.9666,False
SITE_12_P08_A,SITE_12_P08_A_W027,260,270,before,baseline_station,66.6,901.5,41.4,66.8,0.31212,0.20474,0.27482,0.15959,0.04873,0.0275,0.0805,0.0879,0.1275,-46.3,-32.8,0,17.0,48.9,41.6,0.9869,0.936,0.9842,False
SITE_12_P08_A,SITE_12_P08_A_W028,270,280,before,baseline_station,68.2,879.1,44.5,65.2,0.32205,0.21501,0.24445,0.15888,0.05961,0.0251,0.0811,0.0409,0.038,-48.6,-35.3,0,17.4,48.8,40.1,0.949,0.9242,1.0,False
SITE_12_P08_A,SITE_12_P08_A_W029,280,290,before,baseline_station,69.4,864.8,36.8,49.5,0.32279,0.21514,0.24384,0.17712,0.04111,0.0575,0.229,0.1869,0.0385,-51.1,-37.0,0,17.3,48.4,40.5,0.9476,0.9376,0.9838,False
SITE_12_P08_A,SITE_12_P08_A_W030,290,300,before,baseline_station,66.4,903.4,40.0,60.4,0.32827,0.21564,0.23552,0.1738,0.04676,0.0387,0.0981,0.0501,0.0121,-45.4,-35.1,0,17.2,49.2,38.0,0.9428,0.9641,0.9638,False
SITE_12_P08_A,SITE_12_P08_A_W031,300,310,during,zone_a,69.7,860.7,39.4,64.0,0.31245,0.22844,0.21689,0.18475,0.05748,0.0698,0.2443,0.1351,0.0062,-45.0,-31.1,0,17.4,49.8,37.9,0.9755,0.925,0.9897,False
SITE_12_P08_A,SITE_12_P08_A_W032,310,320,during,zone_a,72.4,829.3,28.2,49.3,0.3234,0.19334,0.25671,0.17768,0.04887,0.0556,0.1953,0.1105,0.0634,-48.1,-36.6,0,17.5,48.2,41.1,1.0,0.897,0.9976,False
SITE_12_P08_A,SITE_12_P08_A_W033,320,330,during,zone_a,69.1,867.7,25.4,35.9,0.27566,0.1959,0.27339,0.20048,0.05456,0.084,0.2249,0.2263,0.0762,-45.8,-35.8,0,17.8,48.6,44.3,0.9438,0.9234,0.958,False
SITE_12_P08_A,SITE_12_P08_A_W034,330,340,during,zone_a,74.7,803.5,27.2,41.7,0.32053,0.1755,0.25948,0.17249,0.072,0.0379,0.1212,0.1533,0.0316,-45.7,-36.3,0,17.8,48.3,47.1,0.9668,0.9317,0.9733,False
SITE_12_P08_A,SITE_12_P08_A_W035,340,350,during,zone_a,75.9,791.0,24.2,44.5,0.2752,0.22156,0.29017,0.16662,0.04644,0.057,0.2131,0.1695,0.1084,-46.7,-32.7,0,17.8,48.6,46.4,0.9487,0.9328,0.975,False
SITE_12_P08_A,SITE_12_P08_A_W036,350,360,during,zone_a,70.3,853.9,27.7,39.9,0.28676,0.22145,0.26467,0.17476,0.05236,0.0465,0.1694,0.0933,0.0119,-43.2,-28.4,0,17.8,48.8,43.7,0.9659,0.8699,0.9973,False
SITE_12_P08_A,SITE_12_P08_A_W037,360,370,during,zone_a,75.1,798.8,31.2,49.7,0.30405,0.21896,0.28876,0.1423,0.04593,0.06,0.2534,0.1639,0.0656,-44.6,-34.7,0,17.6,48.6,41.4,0.9487,0.9372,0.9913,False
SITE_12_P08_A,SITE_12_P08_A_W038,370,380,during,zone_a,73.3,818.9,31.3,52.3,0.32321,0.2137,0.26371,0.15608,0.04328,0.0331,0.0981,0.1175,0.0853,-47.6,-33.8,0,17.3,48.7,38.4,0.9486,0.9278,0.9914,False
SITE_12_P08_A,SITE_12_P08_A_W039,380,390,during,zone_a,69.7,861.0,22.7,35.3,0.29977,0.20788,0.26779,0.17105,0.0535,0.0516,0.2248,0.1681,0.0356,-46.5,-32.8,0,17.3,48.4,37.2,0.9449,0.9212,0.9824,False
SITE_12_P08_A,SITE_12_P08_A_W040,390,400,during,zone_a,73.3,818.2,28.5,53.5,0.28088,0.21979,0.2663,0.17322,0.05982,0.0426,0.1894,0.1159,0.0479,-47.7,-33.6,0,17.2,49.3,40.0,0.9351,0.9502,0.9697,False
SITE_12_P08_A,SITE_12_P08_A_W041,400,410,during,zone_a,71.9,834.0,24.9,32.5,0.29199,0.23818,0.25528,0.16539,0.04916,0.0681,0.1801,0.179,0.0497,-46.7,-36.2,0,17.6,49.7,38.6,0.9522,0.9112,0.9719,False
SITE_12_P08_A,SITE_12_P08_A_W042,410,420,during,zone_a,71.6,837.7,29.5,38.9,0.31549,0.18858,0.26001,0.17345,0.06248,0.0509,0.1899,0.0802,0.0404,-46.0,-34.0,0,17.4,49.1,39.6,0.9621,0.9663,0.9884,False
SITE_12_P08_A,SITE_12_P08_A_W043,420,430,during,zone_a,74.6,804.6,42.6,66.8,0.30906,0.2188,0.24348,0.17105,0.0576,0.0458,0.1329,0.0876,0.0448,-47.8,-37.0,0,17.7,49.2,39.6,0.9646,0.8803,0.9602,False
SITE_12_P08_A,SITE_12_P08_A_W044,430,440,during,zone_a,68.2,879.6,34.6,61.7,0.27915,0.2234,0.24571,0.20725,0.0445,0.049,0.1378,0.0936,0.1696,-47.2,-37.6,0,17.7,48.8,40.8,0.9623,0.9592,0.9887,False
SITE_12_P08_A,SITE_12_P08_A_W045,440,450,during,zone_a,71.9,834.8,27.2,38.9,0.28504,0.19362,0.28149,0.19118,0.04866,0.0605,0.2343,0.1267,0.0249,-48.3,-34.8,0,17.6,48.8,36.7,0.9557,0.9585,0.9841,False
SITE_12_P08_A,SITE_12_P08_A_W046,450,460,during,zone_a,72.3,830.4,35.8,56.6,0.30229,0.20152,0.27924,0.17371,0.04325,0.0422,0.163,0.107,0.1019,-44.6,-30.1,0,17.2,49.1,40.5,0.9706,0.9154,0.9843,False
SITE_12_P08_A,SITE_12_P08_A_W047,460,470,during,zone_a,72.2,830.9,28.1,42.4,0.29761,0.21845,0.24718,0.18063,0.05612,0.0764,0.2117,0.2327,0.0371,-48.4,-33.9,0,17.4,49.2,38.6,0.9374,0.9181,0.9733,False
SITE_12_P08_A,SITE_12_P08_A_W048,470,480,during,zone_a,69.7,860.9,32.6,52.2,0.26301,0.24011,0.25069,0.1895,0.05669,0.0329,0.1251,0.0891,0.1001,-47.3,-36.9,0,17.3,49.8,43.6,0.9536,0.9849,0.9748,False
SITE_12_P08_A,SITE_12_P08_A_W049,480,490,during,zone_a,70.4,851.9,29.3,41.3,0.32077,0.18806,0.22874,0.20608,0.05634,0.0538,0.1998,0.1262,0.0828,-45.2,-35.8,0,17.2,49.9,41.6,0.9604,0.8989,0.9781,False
SITE_12_P08_A,SITE_12_P08_A_W050,490,500,during,zone_a,77.0,779.5,18.3,28.7,0.313,0.22663,0.23474,0.1766,0.04904,0.0653,0.1707,0.2126,0.0533,-47.4,-35.7,0,17.4,50.2,46.0,0.963,0.897,0.976,False
SITE_12_P08_A,SITE_12_P08_A_W051,500,510,during,zone_a,72.1,832.5,30.1,47.4,0.2987,0.22466,0.27188,0.16499,0.03977,0.0451,0.169,0.0821,0.0401,-42.6,-28.6,0,17.4,49.8,45.7,0.9492,0.9423,0.9744,False
SITE_12_P08_A,SITE_12_P08_A_W052,510,520,during,zone_a,84.6,709.1,8.0,16.2,0.30583,0.21442,0.26259,0.16627,0.05089,0.1443,0.5141,0.5199,0.0385,-46.8,-35.8,0,17.4,49.0,41.3,0.9085,0.7781,0.9728,False
SITE_12_P08_A,SITE_12_P08_A_W053,520,530,during,zone_a,81.1,739.7,18.7,23.6,0.32064,0.20575,0.26886,0.17031,0.03443,0.1214,0.4511,0.4417,0.024,-47.8,-36.8,0,17.8,48.9,42.7,0.8976,0.8554,0.982,False
SITE_12_P08_A,SITE_12_P08_A_W054,530,540,during,zone_a,75.2,798.0,28.3,39.8,0.32637,0.21822,0.2443,0.16677,0.04434,0.057,0.2186,0.1376,0.0789,-48.5,-37.4,0,17.9,48.9,40.7,0.9432,0.9743,0.9767,False
SITE_12_P08_A,SITE_12_P08_A_W055,540,550,during,zone_a,83.3,720.3,12.3,12.1,0.29961,0.22178,0.23986,0.1928,0.04596,0.1782,0.6691,0.6022,0.034,-48.8,-38.6,0,17.7,49.0,42.7,0.8779,0.7706,0.9714,False
SITE_12_P08_A,SITE_12_P08_A_W056,550,560,during,zone_a,75.8,791.4,30.1,50.5,0.30826,0.20283,0.25441,0.18155,0.05295,0.1035,0.2733,0.3881,0.0511,-48.8,-37.1,0,17.6,49.7,41.8,0.9541,0.862,0.9772,False
SITE_12_P08_A,SITE_12_P08_A_W057,560,570,during,zone_a,86.9,690.1,13.2,19.8,0.25355,0.23889,0.28059,0.1756,0.05137,0.1799,0.7704,0.6771,0.0744,-47.0,-32.8,0,17.8,49.7,42.8,0.8698,0.7562,0.9685,False
SITE_12_P08_A,SITE_12_P08_A_W058,570,580,during,zone_a,71.4,840.2,38.8,68.8,0.28402,0.19919,0.27943,0.18004,0.05732,0.0347,0.1386,0.1084,0.0256,-44.6,-34.3,0,17.6,49.5,40.6,0.9645,0.9683,0.9667,False
SITE_12_P08_A,SITE_12_P08_A_W059,580,590,during,zone_a,73.6,815.7,38.3,61.4,0.27813,0.18714,0.27293,0.19797,0.06383,0.0556,0.1748,0.209,0.0482,-47.6,-34.5,0,17.5,49.7,42.0,0.9496,0.9884,0.9685,False
SITE_12_P08_A,SITE_12_P08_A_W060,590,600,during,zone_a,74.8,802.3,33.3,47.6,0.30861,0.19457,0.24446,0.1934,0.05895,0.041,0.1303,0.0831,0.0943,-45.7,-36.5,0,17.5,49.5,39.5,0.9591,0.8976,0.9575,False
SITE_12_P08_A,SITE_12_P08_A_W061,600,610,during,zone_b,71.9,834.3,32.1,50.5,0.28861,0.22873,0.23041,0.21281,0.03945,0.0429,0.1093,0.0994,0.0404,-46.1,-31.7,0,17.2,49.1,38.4,0.9544,0.9523,0.9724,False
SITE_12_P08_A,SITE_12_P08_A_W062,610,620,during,zone_b,73.2,819.4,31.6,52.6,0.32692,0.20594,0.22546,0.20607,0.03561,0.0535,0.1942,0.1412,0.0214,-47.2,-35.3,0,17.2,48.6,38.4,0.97,0.9893,0.971,False
SITE_12_P08_A,SITE_12_P08_A_W063,620,630,during,zone_b,76.4,785.1,28.5,44.6,0.30413,0.19285,0.25702,0.19692,0.04908,0.0751,0.245,0.2109,0.0488,-45.5,-33.6,0,17.3,48.0,39.4,0.9703,0.8954,0.9963,False
SITE_12_P08_A,SITE_12_P08_A_W064,630,640,during,zone_b,72.7,825.5,24.7,38.0,0.30858,0.20485,0.21629,0.20126,0.06902,0.0587,0.2487,0.1494,0.004,-45.4,-34.7,0,17.6,48.0,41.7,0.9686,0.9606,0.9767,False
SITE_12_P08_A,SITE_12_P08_A_W065,640,650,during,zone_b,74.3,807.6,26.6,43.5,0.31046,0.22394,0.23286,0.18513,0.04761,0.0558,0.2125,0.0969,0.0617,-46.5,-35.8,0,17.8,47.5,36.4,0.9578,0.9957,0.9746,False
SITE_12_P08_A,SITE_12_P08_A_W066,650,660,during,zone_b,76.8,781.0,32.4,51.3,0.32101,0.21097,0.23508,0.17152,0.06142,0.0546,0.1458,0.1028,0.0446,-44.9,-32.2,0,17.8,48.1,37.8,0.9421,0.9321,0.9802,False
SITE_12_P08_A,SITE_12_P08_A_W067,660,670,during,zone_b,75.6,793.7,27.7,36.9,0.31005,0.17545,0.25949,0.19083,0.06418,0.0617,0.2345,0.1917,0.0832,-44.2,-31.1,0,17.7,48.2,40.9,0.9393,0.917,0.9821,False
